,Keyword,Chi-Square,P-Value,Association
539,gentle,0.7160326337107611,0.39744836874090006,Not Significant
540,reportedly,0.1409721764832986,0.7073164438110074,Not Significant
541,appointment,0.23403653161881685,0.6285468203166699,Not Significant
542,walk,1.8225527955727354,0.17700971075884347,Not Significant
543,beardwood,0.027730329365850532,0.8677443925184667,Not Significant
544,derangement,0.0,1.0,Not Significant
545,complaining,0.0,1.0,Not Significant
546,patella,3.082011544022362,0.07916256320109522,Not Significant
547,performedseptember,0.0,1.0,Not Significant
548,looked,0.0,1.0,Not Significant
549,700,0.0,1.0,Not Significant
550,mostly,0.7556007346167581,0.3847087776782062,Not Significant
551,laser,0.0,1.0,Not Significant
552,hand,0.032625027502427045,0.8566627205208284,Not Significant
553,screw,0.0,1.0,Not Significant
554,bicycle,0.0,1.0,Not Significant
555,relates,2.0082376445563663,0.15644696423037066,Not Significant
556,motor,0.15462820086318554,0.6941511465249733,Not Significant
557,exiting,0.0,1.0,Not Significant
558,officer,0.027730329365850532,0.8677443925184667,Not Significant
559,normal,0.5394447108038739,0.4626629474243299,Not Significant
560,resection,0.0,1.0,Not Significant
561,date,0.1796588208696444,0.6716666085532156,Not Significant
562,broad,0.0,1.0,Not Significant
563,noticed,0.0,1.0,Not Significant
564,wrist,0.0,1.0,Not Significant
565,required,5.169975012559934,0.022980546469240578,Significant
566,vp,0.0,1.0,Not Significant
567,motion,0.06644527195287989,0.7965845698914705,Not Significant
568,intensified,0.0,1.0,Not Significant
569,grip,0.0,1.0,Not Significant
570,fell,0.1409721764832986,0.7073164438110074,Not Significant
571,effacement,0.027730329365850532,0.8677443925184667,Not Significant
572,consider,0.0,1.0,Not Significant
573,190,0.0,1.0,Not Significant
574,yellow,0.027730329365850532,0.8677443925184667,Not Significant
575,gain,0.0,1.0,Not Significant
576,exhibiting,0.027730329365850532,0.8677443925184667,Not Significant
577,statin,0.0,1.0,Not Significant
578,neuromodulator,0.0,1.0,Not Significant
579,kidney,0.0,1.0,Not Significant
580,repetitive,0.027730329365850532,0.8677443925184667,Not Significant
581,internal,0.0037859527318370597,0.9509370465483541,Not Significant
582,1000,0.0,1.0,Not Significant
583,gym,0.0,1.0,Not Significant
584,whitening,0.0,1.0,Not Significant
585,undergo,0.7095737435580582,0.3995853550226799,Not Significant
586,undergone,2.7864139856439682,0.09506675158519358,Not Significant
587,uric,0.027730329365850532,0.8677443925184667,Not Significant
588,lying,0.1810409671652204,0.6704801719033725,Not Significant
589,bulk,0.5320544567684381,0.4657444016437643,Not Significant
590,disturb,0.13060494252814406,0.7178056365953993,Not Significant
591,providing,0.027730329365850532,0.8677443925184667,Not Significant
592,loosening,0.0,1.0,Not Significant
593,tissue,0.0,1.0,Not Significant
594,minimize,0.0,1.0,Not Significant
595,extruded,0.027730329365850532,0.8677443925184667,Not Significant
596,established,0.0,1.0,Not Significant
597,viral,0.0,1.0,Not Significant
598,mri,0.47208727258935074,0.4920284895565634,Not Significant
599,pain,0.0,1.0,Not Significant
600,hypertrophy,0.7888576816579786,0.37444576110523364,Not Significant
601,minute,7.27754763877382,0.006982179364525281,Significant
602,plantar,0.04380005523336084,0.8342260516825205,Not Significant
603,6,2.2119767816778695,0.13694309487548847,Not Significant
604,consisting,0.027730329365850532,0.8677443925184667,Not Significant
605,extra,0.030954846727423407,0.8603411623475206,Not Significant
606,neurosurgeon,0.3501759700911883,0.55401353457634,Not Significant
607,trevaskis,0.0,1.0,Not Significant
608,meningocele,0.0,1.0,Not Significant
609,extrusion,4.71881655175167e-05,0.9945190834096732,Not Significant
610,weekly,1.723029154400518,0.1893035928027597,Not Significant
611,specifically,0.0,1.0,Not Significant
612,resume,0.9134525187097302,0.3392000204390548,Not Significant
613,citralopram,0.027730329365850532,0.8677443925184667,Not Significant
614,mandibular,0.027730329365850532,0.8677443925184667,Not Significant
615,disturbed,0.030954846727423407,0.8603411623475206,Not Significant
616,1200,0.027730329365850532,0.8677443925184667,Not Significant
617,copd,0.0,1.0,Not Significant
618,mineral,0.0,1.0,Not Significant
619,seated,0.7888576816579786,0.37444576110523364,Not Significant
620,calcium,0.027730329365850532,0.8677443925184667,Not Significant
621,inguinal,0.0,1.0,Not Significant
622,feel,3.0035237875457588,0.08308362961979102,Not Significant
623,resulting,0.027730329365850532,0.8677443925184667,Not Significant
624,limitation,0.3627017619226808,0.5470095615104595,Not Significant
625,cancer,4.71881655175167e-05,0.9945190834096732,Not Significant
626,significantly,0.2916189030522087,0.5891849621050067,Not Significant
627,aripiprazole,0.027730329365850532,0.8677443925184667,Not Significant
628,wholesale,0.0,1.0,Not Significant
629,nsaid,0.0,1.0,Not Significant
630,clonidine,0.027730329365850532,0.8677443925184667,Not Significant
631,outside,0.027730329365850532,0.8677443925184667,Not Significant
632,depression,1.4973294719920416,0.22108272391401357,Not Significant
633,28,0.0,1.0,Not Significant
634,concordant,0.0,1.0,Not Significant
635,2003,0.9134525187097302,0.3392000204390548,Not Significant
636,provocative,4.986830348560835,0.02554095212299779,Significant
637,therapist,2.8324696351890655,0.09237620514067671,Not Significant
638,tridural,0.0,1.0,Not Significant
639,dorsiflexion,2.8593759134626913,0.0908427373756256,Not Significant
640,cuff,0.0,1.0,Not Significant
641,cane,2.2411347038764253,0.1343823338896958,Not Significant
642,unilateral,1.723029154400518,0.1893035928027597,Not Significant
643,baseline,0.0,1.0,Not Significant
644,management,1.2297403183059639,0.2674575459184321,Not Significant
645,result,1.2250153333968692,0.268378631774272,Not Significant
646,experienced,0.4788689355383643,0.48893508948122744,Not Significant
647,continue,0.07189465565543839,0.7885978782338922,Not Significant
648,coordination,0.0,1.0,Not Significant
649,technician,0.08388136974151478,0.7721048177986278,Not Significant
650,envelope,0.0,1.0,Not Significant
651,event,0.6908819313419929,0.40586456509552804,Not Significant
652,1990s,0.0,1.0,Not Significant
653,raise,0.0,1.0,Not Significant
654,viibryd,0.027730329365850532,0.8677443925184667,Not Significant
655,wedging,0.027730329365850532,0.8677443925184667,Not Significant
656,gabapentin,3.377426277398154,0.06609519288264794,Not Significant
657,patient,0.0,1.0,Not Significant
658,imitrex,0.0,1.0,Not Significant
659,sluggishness,0.0,1.0,Not Significant
660,little,0.09968355038777568,0.7522097168892701,Not Significant
661,absent,1.998982487580773,0.15740484161259768,Not Significant
662,sign,0.0003891855631296459,0.9842605246094335,Not Significant
663,height,0.0,1.0,Not Significant
664,ppi,0.0,1.0,Not Significant
665,demand,0.08388136974151478,0.7721048177986278,Not Significant
666,tablet,2.122251533650175,0.14517298962461925,Not Significant
667,relieving,0.5046431304419767,0.47746704464825085,Not Significant
668,syncope,0.027730329365850532,0.8677443925184667,Not Significant
669,lobectomy,0.0,1.0,Not Significant
670,disrupt,0.10983015658274958,0.7403375829953007,Not Significant
671,urological,0.020119432749625618,0.8872040291962532,Not Significant
672,uti,0.0014361041701555408,0.9697706301312097,Not Significant
673,124,0.0,1.0,Not Significant
674,evolved,0.027730329365850532,0.8677443925184667,Not Significant
675,neurologically,0.0,1.0,Not Significant
676,electrician,0.0,1.0,Not Significant
677,abnormality,1.4353643100432663,0.23089097141425874,Not Significant
678,ass,4.548524878935693,0.03294711955331394,Significant
679,prompt,0.0,1.0,Not Significant
680,oxyneo,0.0,1.0,Not Significant
681,ability,0.05392052254106931,0.8163765191881716,Not Significant
682,prescription,0.23403653161881685,0.6285468203166699,Not Significant
683,seem,0.0,1.0,Not Significant
684,modified,0.0,1.0,Not Significant
685,immediate,0.0,1.0,Not Significant
686,emg,1.4249743628368319,0.23258637945124017,Not Significant
687,mobilization,0.0,1.0,Not Significant
688,pertain,0.0,1.0,Not Significant
689,dorsiflex,2.8593759134626913,0.0908427373756256,Not Significant
690,maintain,1.4353643100432663,0.23089097141425874,Not Significant
691,subdermal,0.0,1.0,Not Significant
692,dosage,0.0,1.0,Not Significant
693,mg,0.5990788329368827,0.43892970903206896,Not Significant
694,stationary,0.027730329365850532,0.8677443925184667,Not Significant
695,except,0.0006940371759823797,0.9789824932911648,Not Significant
696,oa,0.9807162963049397,0.32202202811112934,Not Significant
697,downgoing,0.027730329365850532,0.8677443925184667,Not Significant
698,rhodes,0.027730329365850532,0.8677443925184667,Not Significant
699,fusion,3.0792216344826127,0.07929846776435281,Not Significant
700,physiotherapy,0.0,1.0,Not Significant
701,27,0.7095737435580582,0.3995853550226799,Not Significant
702,neck,0.1409721764832986,0.7073164438110074,Not Significant
703,helping,2.2411347038764253,0.1343823338896958,Not Significant
704,diabetes,0.3488027456544442,0.5547916503659605,Not Significant
705,sedentary,0.027730329365850532,0.8677443925184667,Not Significant
706,deficit,0.058374426422790074,0.8090839213985223,Not Significant
707,vascular,0.0,1.0,Not Significant
708,vein,0.0,1.0,Not Significant
709,heel,0.1659108805912414,0.6837718051208116,Not Significant
710,post,0.17774675297819256,0.6733168392066013,Not Significant
711,increase,0.037152884398120534,0.8471541093004615,Not Significant
712,nevertheless,0.030954846727423407,0.8603411623475206,Not Significant
713,brantford,0.0,1.0,Not Significant
714,back,0.20458947327809662,0.6510415824606351,Not Significant
715,foramen,0.0,1.0,Not Significant
716,believe,0.0,1.0,Not Significant
717,achiness,0.0,1.0,Not Significant
718,rhinoplasty,0.0,1.0,Not Significant
719,candidate,2.1826977830893055,0.13956962273517232,Not Significant
720,hire,0.027730329365850532,0.8677443925184667,Not Significant
721,prognosis,0.0,1.0,Not Significant
722,partum,0.0,1.0,Not Significant
723,prolapsed,0.0,1.0,Not Significant
724,270,0.027730329365850532,0.8677443925184667,Not Significant
725,pedicle,0.0,1.0,Not Significant
726,discogenic,0.08388136974151478,0.7721048177986278,Not Significant
727,sle,0.058374426422790074,0.8090839213985223,Not Significant
728,compromising,0.0,1.0,Not Significant
729,expedite,0.7139097561145417,0.3981489151668771,Not Significant
730,quit,0.030954846727423407,0.8603411623475206,Not Significant
731,triceps,0.030954846727423407,0.8603411623475206,Not Significant
732,construction,0.0,1.0,Not Significant
733,bit,0.7464439393188353,0.3876044413858035,Not Significant
734,quadriceps,0.10983015658274958,0.7403375829953007,Not Significant
735,focus,0.0,1.0,Not Significant
736,migration,0.030954846727423407,0.8603411623475206,Not Significant
737,increasing,0.2923199051557688,0.5887377016920815,Not Significant
738,tab,1.8320365822385303,0.17588718384190513,Not Significant
739,predominantly,0.23403653161881685,0.6285468203166699,Not Significant
740,suspected,0.0,1.0,Not Significant
741,fallen,0.7888576816579786,0.37444576110523364,Not Significant
742,asa,0.027730329365850532,0.8677443925184667,Not Significant
743,began,0.3233404280137954,0.5696070517573331,Not Significant
744,displacement,0.04380005523336084,0.8342260516825205,Not Significant
745,70,0.0,1.0,Not Significant
746,boiler,0.027730329365850532,0.8677443925184667,Not Significant
747,limit,0.2703726754452323,0.6030818879946628,Not Significant
748,gainful,0.08388136974151478,0.7721048177986278,Not Significant
749,seeing,0.7888576816579786,0.37444576110523364,Not Significant
750,arthroscopic,0.0,1.0,Not Significant
751,impeded,0.08388136974151478,0.7721048177986278,Not Significant
752,dysdiadokokinesia,0.0,1.0,Not Significant
753,tripped,0.0,1.0,Not Significant
754,returning,0.0,1.0,Not Significant
755,yard,2.8324696351890655,0.09237620514067671,Not Significant
756,compared,0.0,1.0,Not Significant
757,evaluation,1.4973294719920416,0.22108272391401357,Not Significant
758,extensive,0.23403653161881685,0.6285468203166699,Not Significant
759,par,0.34373587225924496,0.5576807025498692,Not Significant
760,4,0.01587568891610542,0.8997329017491902,Not Significant
761,lie,2.1328698340449135,0.14417061170753614,Not Significant
762,similar,0.2923199051557688,0.5887377016920815,Not Significant
763,stripping,0.0,1.0,Not Significant
764,reveal,0.0,1.0,Not Significant
765,retropulsion,0.0,1.0,Not Significant
766,knee,0.10350437364783521,0.7476641004981601,Not Significant
767,tends,1.4513507049087342,0.22831134410113604,Not Significant
768,13,0.7095737435580582,0.3995853550226799,Not Significant
769,125,0.08388136974151478,0.7721048177986278,Not Significant
770,oakes,0.027730329365850532,0.8677443925184667,Not Significant
771,determination,0.0,1.0,Not Significant
772,stabbing,0.0,1.0,Not Significant
773,total,0.0037859527318370597,0.9509370465483541,Not Significant
774,dry,0.027730329365850532,0.8677443925184667,Not Significant
775,obtain,0.19902654114477547,0.6555077439181216,Not Significant
776,teeth,0.027730329365850532,0.8677443925184667,Not Significant
777,suffers,0.0,1.0,Not Significant
778,moldova,0.0,1.0,Not Significant
779,replaced,0.6908819313419929,0.40586456509552804,Not Significant
780,stent,0.4462832550860719,0.5041052823470854,Not Significant
781,exacerbating,0.23403653161881685,0.6285468203166699,Not Significant
782,screen,0.38836713954175694,0.5331589535626877,Not Significant
783,24,0.0,1.0,Not Significant
784,asked,2.122251533650175,0.14517298962461925,Not Significant
785,address,0.1409721764832986,0.7073164438110074,Not Significant
786,120,0.0,1.0,Not Significant
787,belief,0.0,1.0,Not Significant
788,lesion,0.08388136974151478,0.7721048177986278,Not Significant
789,feeling,0.027730329365850532,0.8677443925184667,Not Significant
790,course,1.399773317118627,0.23676152841994333,Not Significant
791,jardiance,0.0,1.0,Not Significant
792,extended,0.0,1.0,Not Significant
793,facilitate,0.0,1.0,Not Significant
794,substantially,0.7888576816579786,0.37444576110523364,Not Significant
795,category,0.0,1.0,Not Significant
796,pickle,0.0,1.0,Not Significant
797,investigated,0.027730329365850532,0.8677443925184667,Not Significant
798,rheumatoid,0.23403653161881685,0.6285468203166699,Not Significant
799,impresion,0.0,1.0,Not Significant
800,formal,0.0,1.0,Not Significant
801,pulsed,0.027730329365850532,0.8677443925184667,Not Significant
802,csf,0.0,1.0,Not Significant
803,diclofenac,0.7888576816579786,0.37444576110523364,Not Significant
804,needle,0.23403653161881685,0.6285468203166699,Not Significant
805,complained,0.0,1.0,Not Significant
806,retrolisthesis,0.7888576816579786,0.37444576110523364,Not Significant
807,disturbs,0.7160326337107611,0.39744836874090006,Not Significant
808,radiographic,0.0,1.0,Not Significant
809,synovial,2.2221702425506384,0.1360417075144915,Not Significant
810,sulpha,0.9134525187097302,0.3392000204390548,Not Significant
811,insurance,0.027730329365850532,0.8677443925184667,Not Significant
812,communication,0.027730329365850532,0.8677443925184667,Not Significant
813,include,1.2300819374555914,0.2673911037799483,Not Significant
814,deferred,0.2916189030522087,0.5891849621050067,Not Significant
815,sized,0.027730329365850532,0.8677443925184667,Not Significant
816,trying,0.2923199051557688,0.5887377016920815,Not Significant
